source,target,weight
Koirengei,Terrorists/Non-State Militia,1
Kokrajhar,Educational Institution,1
Kokrajhar,Government (General),1
Kokrajhar,Journalists & Media,1
Kokrajhar,Military,2
Kokrajhar,Police,2
Kokrajhar,Private Citizens & Property,3
Kokrajhar,Terrorists/Non-State Militia,1
Kokrajhar,Transportation,3
Kokrajhar district,Private Citizens & Property,1
Kokrajhar district,Terrorists/Non-State Militia,1
Kokrajhar district,Transportation,1
Kolkata,Government (General),3
Kolkata,Private Citizens & Property,1
Komkang,Military,1
Kommanapalli,Police,1
Kondagaon,Government (General),1
Kondagaon district,Military,1
Kondapur,Government (General),1
Kongkan,Private Citizens & Property,1
Konkan,Police,1
Koothuparamba,Police,1
Kopara,Private Citizens & Property,1
Koraput,Business,2
Koraput,Government (General),8
Koraput,Military,2
Koraput,Police,5
Koraput,Private Citizens & Property,16
Koraput,Telecommunication,3
Koraput,Transportation,3
Koraput district,Business,1
Koraput district,Government (General),2
Korbok,Private Citizens & Property,1
Koreingei,Military,1
Kosi Kalan,Private Citizens & Property,4
Koski Nengsat,Private Citizens & Property,1
Kotagad,Police,1
Kothi,Private Citizens & Property,1
Kothilwa,Military,1
Kotma,Private Citizens & Property,1
Kotmara,Private Citizens & Property,1
Kottamateru,Government (General),1
Kotwali,Private Citizens & Property,1
Kozhikode,Government (General),1
Kuakonda,Police,1
Kudhwan,Police,1
Kudler,Private Citizens & Property,1
Kuitopa,Violent Political Party,1
Kuiva Kazo,Government (General),1
Kukanar,Military,1
Kukrajhar,Police,1
Kuku,Police,1
Kulgam,Business,1
Kulnung Khunou,Business,1
Kulpora,Government (General),1
Kultali,Violent Political Party,1
Kumbhariput,Business,1
Kumbhariput,Private Citizens & Property,2
Kumbhariput,Telecommunication,1
Kumbi,Military,2
Kupwara,Government (General),3
Kupwara,Military,2
Kupwara,Private Citizens & Property,1
Kupwara,Terrorists/Non-State Militia,1
Kupwara district,Military,1
Kurmanur,Government (General),1
Kurri,Private Citizens & Property,1
Kurshipar,Government (General),1
Kurumbatti,Government (General),1
Kurumgarh,Educational Institution,1
Kurushnar,Police,1
Kushipora,Military,1
Kusumaguda,Business,1
Kuthegaon,Private Citizens & Property,1
Kutumba,Government (General),1
Kutumba,Police,1
Kwatha lamkhai,Military,1
Laban,Police,1
Labdanguri,Private Citizens & Property,2
Ladmawreng,Business,1
Laikoiching,Military,1
Laishram leikai,Government (General),1
Lakhari,Police,1
Lakhimpur,Business,1
Lakhimpur,Private Citizens & Property,3
Lakhipur,Government (General),1
Lakhipur,Military,1
Lakhipur,Private Citizens & Property,1
Lakhisarai,Police,1
Lakhisarai,Transportation,1
Lakhisarai district,Police,1
Lakhpat,Private Citizens & Property,1
Lakkavaram,Private Citizens & Property,1
Lakkavarapupet,Military,1
Lakshmikantapur,Private Citizens & Property,1
Lalgarh,Government (General),5
Lalgarh,Police,2
Lalgarh,Private Citizens & Property,3
Lalgarh,Terrorists/Non-State Militia,1
Lalgarh,Transportation,1
Lambari,Private Citizens & Property,1
Lamlai,Police,1
Lamlai,Private Citizens & Property,2
Lammasingi,Telecommunication,1
Lamphelpat,Government (General),3
Lamshang,Government (General),1
Lamshang,Private Citizens & Property,1
langate,Police,1
Langol Games,Government (General),1
Langthabal,Private Citizens & Property,1
Langthabal Kunja,Military,1
Lassipora,Religious Figures/Institutions,1
Lat,Government (General),3
Lat,Police,4
Latehar,Business,4
Latehar,Government (General),5
Latehar,Police,5
Latehar,Private Citizens & Property,8
Latehar,Transportation,4
Latehar district,Business,2
Latehar district,Educational Institution,1
Latehar district,Military,1
Latehar district,Police,6
Latehar district,Private Citizens & Property,2
Latehar district,Transportation,1
Laudha,Journalists & Media,1
Laxmipur,Transportation,1
Ledo,Business,1
Lilong,Military,1
Lilong,Utilities,1
Lilong Heinoumakhong,Police,1
Lingapur,Police,1
Litan,Government (General),1
Litan,Police,1
Litan,Violent Political Party,1
Lohardaga,Business,3
Lohardaga,Police,1
Lohardaga,Private Citizens & Property,1
Lohardaga district,Business,2
Lohardaga district,Private Citizens & Property,1
Lokaichar,Private Citizens & Property,1
Longding district,Military,1
Longol,Private Citizens & Property,1
Lucknow,Educational Institution,1
Lumdiengiri,Police,1
Lumding,Transportation,1
Machhakund,Private Citizens & Property,1
Machil,Military,1
Machkund,Military,1
Machkund,Police,1
Madakapodur,Government (General),1
Madded,Violent Political Party,1
Madhwapur,Business,1
Maduaha,Telecommunication,1
Madurai,Government (General),1
Madurai,Private Citizens & Property,6
Madurai,Religious Figures/Institutions,2
Magam,Private Citizens & Property,1
Magurbari,Private Citizens & Property,1
Mahasamund,Police,1
Mahoba,Transportation,1
Mahupadar,Government (General),1
Mahupadar,Private Citizens & Property,1
Mahur,Business,1
Majdia,Religious Figures/Institutions,1
Majhaulia,Police,1
Majhowlia,Telecommunication,1
Majuli,Business,1
Makarpur,Private Citizens & Property,1
Makhan,Educational Institution,1
Makra,Private Citizens & Property,1
Malda,Educational Institution,1
Malda,Violent Political Party,1
Malda Kumar Roajapara,Government (General),1
Malkangiri,Business,7
Malkangiri,Educational Institution,4
Malkangiri,Food or Water Supply,1
Malkangiri,Government (General),17
Malkangiri,Military,6
Malkangiri,Police,5
Malkangiri,Private Citizens & Property,7
Malkangiri,Religious Figures/Institutions,1
Malkangiri,Telecommunication,2
Malkangiri district,Government (General),3
Malkangiri district,Military,3
Malkangiri district,Police,1
Malkangiri district,Private Citizens & Property,2
Malkangiri district,Telecommunication,1
Malkangiri district,Transportation,1
Malkhed,Transportation,1
Malnar,Military,1
Managiri,Government (General),1
Mandu,Business,1
Manewara,Private Citizens & Property,1
Mangaldai,Police,2
Mangalkote,Government (General),1
Mangnar,Government (General),1
Manhe Mahugaon,Government (General),1
Manja,Business,1
Manjhaul,Police,1
Manmaru,Police,1
Manmaru,Private Citizens & Property,1
Mansai,Business,1
Mantripukhri,Religious Figures/Institutions,1
Mardapal,Government (General),1
Marenga,Telecommunication,1
Mariani,Business,1
Mariwada,Police,1
Markatlola,Police,1
Markegaon,Private Citizens & Property,1
Masangdihi,Government (General),1
Masurtoli,Government (General),1
Matda,Police,1
Mathamangalam,Private Citizens & Property,1
Mathili,Government (General),1
Mathili district,Private Citizens & Property,1
Mauzam,Business,1
Mawbon,Government (General),1
Mawkyrwat,Private Citizens & Property,1
Mawlai,Business,1
Mayurbhanj,Business,1
Mayurbhanj,Private Citizens & Property,1
Mazbat,Military,1
Mazbat,Police,1
Medak's Tellapur,Transportation,1
Medartari,Private Citizens & Property,1
Medinipur,Government (General),1
Medinipur,Private Citizens & Property,1
Medinipur,Violent Political Party,2
Meerapur,Violent Political Party,1
Meerut,Educational Institution,1
Meerut,Private Citizens & Property,1
Melaghar,Private Citizens & Property,1
Menda,Business,1
Menda,Police,1
Mendhar,Government (General),1
Mendipathar,Educational Institution,1
Mendipathar,Police,1
Mendipathar,Private Citizens & Property,1
Midnapore,Business,2
Midnapore,Educational Institution,6
Midnapore,Government (General),39
Midnapore,Journalists & Media,1
Midnapore,Police,10
Midnapore,Private Citizens & Property,52
Midnapore,Terrorists/Non-State Militia,5
Midnapore,Transportation,8
Midnapore,Violent Political Party,9
Minpa,Police,2
Mirganj,Telecommunication,1
Mithapur,Transportation,1
Moga Thanda,Transportation,1
Mohanpur Misroliya,Business,1
Mohara,Military,1
Mohunpur,Business,1
Moirang,Government (General),2
Moirang,Police,1
Moirang Purel,Government (General),1
Mokkampatti,Transportation,1
Mokokchung district,Private Citizens & Property,1
Molandhubi,Business,1
Mongkot Chepu,Private Citizens & Property,1
Moniram lakethe,Private Citizens & Property,1
Monshang,Military,1
Moran,Private Citizens & Property,1
Moreh,Government (General),2
Moreh,Military,2
Morena,Transportation,1
Moriakichi Bazar,Private Citizens & Property,1
Motihari,Private Citizens & Property,1
Motihari,Transportation,1
Motphran,Business,1
Mrigi,Private Citizens & Property,1
Muire,Military,1
Muirei,Military,1
Mukkali,Police,1
Multijhara,Police,1
Mumbai,Private Citizens & Property,3
Mumbai,Transportation,1
Mumuri,Police,1
Munger,Business,1
Munger,Government (General),2
Munger,Private Citizens & Property,7
Munger district,Police,1
Muradnagar,Government (General),1
Muramgaon,Government (General),1
Murhu,Police,1
Murhu,Transportation,1
Murshidabad,Police,1
Murshidabad,Private Citizens & Property,1
Murshidabad,Transportation,1
Murtunda,Police,1
Muzaffarpur,Business,2
Muzaffarpur,Police,1
Muzaffarpur,Private Citizens & Property,3
Muzaffarpur,Transportation,4
Muzaffarpur,Violent Political Party,1
Nabadwip,Private Citizens & Property,1
Nabarangpur,Government (General),1
Nabarangpur,Private Citizens & Property,1
Nabha,Utilities,1
Nabokgre,Military,1
Nachou,Government (General),1
Nadgaon district,Business,1
Nadia district,Private Citizens & Property,1
Nagaon,Transportation,1
Nagari Malpora,Government (General),1
Nagpur,Violent Political Party,1
Naharjan,Government (General),1
Naharup,Private Citizens & Property,1
Naid Khai,Government (General),1
Naidkhai,Military,1
Naihati,Private Citizens & Property,1
Najafgarh,Government (General),1
Nakkapalli,Police,1
Nakodar,Educational Institution,1
Nalbari,Police,1
Nalbari,Transportation,1
Namakkal,Private Citizens & Property,1
Nambol,Educational Institution,2
Namkonda,Private Citizens & Property,1
Nampisha,Military,1
Namtaolong,Private Citizens & Property,1
Namtola,Police,1
Nandhavanappatty,Government (General),1
Narayanpatna,Private Citizens & Property,2
Narayanpur,Educational Institution,1
Narayanpur,Military,1
Narayanpur,Police,12
Narayanpur,Private Citizens & Property,1
Narayanpur district,Government (General),2
Narayanpur district,Police,3
Narbal,Police,1
Narnaund,Journalists & Media,1
Narotampur,Police,1
Narsingbari,Private Citizens & Property,1
Nathnagar,Business,2
Natun Haza,Business,1
Nauni,Private Citizens & Property,1
Navakaniya,Educational Institution,1
Navinagar,Business,1
Navkania,Government (General),1
Nawa Toli,Private Citizens & Property,1
Nawada district,Government (General),2
Nawadih,Government (General),1
Nayan Guri,Private Citizens & Property,1
Nayanar,Police,1
Nehru Park,Business,1
Nekhavaya,Business,1
Nellore,Violent Political Party,1
Nelnar,Government (General),1
Neloura,Police,1
Nengkhra,Police,1
Nengsawakse,Transportation,1
Nepa,Business,1
Nerli,Police,1
New Delhi,Government (Diplomatic),1
New Delhi,Government (General),3
New Delhi,Religious Figures/Institutions,1
New Delhi,Telecommunication,1
Noney,Private Citizens & Property,1
Nongalbibra,Police,1
Nongolpara,Private Citizens & Property,1
Nongpok Keithelmanbi,Military,1
Nongren,Government (General),1
Nongren,Private Citizens & Property,1
Noonmati,Business,1
Noonmati,Utilities,1
North Cachar Hills,Police,2
North Cachar Hills,Private Citizens & Property,2
North Cachar Hills,Terrorists/Non-State Militia,1
North Cachar Hills,Transportation,2
Nowgam,Police,1
Nowgam,Transportation,1
Nowpora,Government (General),2
Nuaguda,Private Citizens & Property,1
Nuapada,Government (General),1
Nuapada,Police,1
Nuapada,Private Citizens & Property,2
Numaligarh,Business,1
Nungba,Business,1
Odia Pentha,Private Citizens & Property,1
Ompora,Business,1
Onakkunu,Police,1
Oragitok,Private Citizens & Property,2
Oragitok,Terrorists/Non-State Militia,1
Pachra,Government (General),1
Paderu,Government (General),1
Padia,Government (General),1
Pahoo,Police,1
Pakhanjure,Private Citizens & Property,1
Pakherpora,Police,1
Pakhiriguri,Private Citizens & Property,1
Pakuahat,Transportation,1
Palamau,Business,4
Palamau,Educational Institution,5
Palamau,Government (General),4
Palamau,Police,2
Palamau,Private Citizens & Property,1
Palamau,Telecommunication,1
Palamau,Terrorists/Non-State Militia,3
Palamau,Transportation,2
Palamau,Violent Political Party,1
Palamu,Government (General),1
Palamu district,Business,1
Palamu district,Private Citizens & Property,2
Palamu district,Telecommunication,1
Palhalan,Government (General),1
Palhalan,Military,1
Pallel,Police,1
Pallel,Private Citizens & Property,1
Palnar,Educational Institution,1
Pamalwaya,Police,1
Pamed,Police,2
Pampore,Business,1
Pampore,Military,1
Pampore,Police,1
Panasput,Private Citizens & Property,1
Panbari,Private Citizens & Property,1
Pancharatna,Military,1
Panipora,Private Citizens & Property,1
Panki,Police,1
Pantimetla,Private Citizens & Property,1
Paradip,Private Citizens & Property,1
Parakkadavu,Private Citizens & Property,3
Paralkot,Business,1
Parasi,Government (General),1
Parganas district,Police,1
Parnashala,Police,1
Parsauni,Private Citizens & Property,1
Parsurampara,Business,1
Parta,Business,1
Patamda,Private Citizens & Property,1
Patgaon,Business,1
Pathara,Government (General),1
Pathargittim,Police,1
Pathgatha,Violent Political Party,1
Patna,Educational Institution,1
Patna,Police,1
Patna,Private Citizens & Property,1
Patna,Transportation,1
Patna,Violent Political Party,7
Patpani,Educational Institution,1
Patrapali,Business,1
Patsoi,Military,1
Pattam,Government (General),1
Pattan,Police,2
Pattukottai,Violent Political Party,1
Patung,Military,1
Pedaarlagudem,Telecommunication,1
Pedapadu,Business,1
Peeding,Business,1
Pega,Private Citizens & Property,1
Pendajam,Business,1
Perambalur,Transportation,1
Peringome,Private Citizens & Property,1
Perivalli,Private Citizens & Property,1
Pheijaton,Military,1
Phek district,Police,1
Philobari,Business,1
Philobari,Private Citizens & Property,1
Phulbari,Private Citizens & Property,1
Phulwama,Transportation,1
Pipili,Private Citizens & Property,1
Pirtand,Police,1
Podia,Police,2
Pollampalli,Police,1
Poonch,Military,1
Poonch,Police,1
Poonch district,Military,4
Porahita,Private Citizens & Property,1
Posotia,Transportation,1
Potamunda,Military,1
Pottangi,Private Citizens & Property,1
Puducherry,Government (General),1
Pukhri Mapal,Private Citizens & Property,1
Pulwama,Business,2
Pulwama,Government (General),2
Pulwama,Military,1
Pulwama,Police,4
Pulwama,Private Citizens & Property,2
Pulwama district,Police,3
Punadih,Private Citizens & Property,1
Pune,Business,4
Pune,Police,1
Pune,Private Citizens & Property,3
Pune,Transportation,1
Pungdongbam,Educational Institution,1
Pungera,Transportation,1
Puri,Government (General),1
Purnapani,Police,1
Puruliya,Business,1
Puruliya,Government (General),7
Puruliya,Police,2
Puruliya,Private Citizens & Property,8
Puruliya,Violent Political Party,2
Purushottampur,Private Citizens & Property,1
Qaimoh,Police,1
Qaimoh,Private Citizens & Property,1
Qazigund,Police,1
Qoimoh,Government (General),1
Rafiabad,Military,1
Rai,Military,1
Raidighi,Private Citizens & Property,1
Rainawari,Police,1
Raipur,Government (General),1
Raipur,Police,4
Raipur,Private Citizens & Property,1
Raj Nandgaon,Business,1
Raj Nandgaon,Military,1
Raj Nandgaon,Private Citizens & Property,6
Rajabagan,Private Citizens & Property,1
Rajdhanwar,Military,1
Rajgarh,Private Citizens & Property,1
Rajiv Nagar,Private Citizens & Property,1
Rajivnagar,Business,1
Rajnandgaon,Business,1
Rajnandgaon,Police,1
Rajnandgaon district,Police,1
Rajouri,Military,1
Rajouri,Police,1
Rajouri district,Military,2
Rajpeta,Police,1
Rajpora,Military,1
Rajpur,Government (General),1
Ramaguda,Private Citizens & Property,1
Ramaram,Military,1
Ramban,Telecommunication,1
Ramdapara,Police,1
Ramgarh,Transportation,1
Ramgarh district,Business,1
Ramgarh district,Private Citizens & Property,1
Ramgiri,Military,1
Ramnathpur,Private Citizens & Property,2
Ranbir Singh Pora,Business,1
Ranchi,Business,1
Ranchi,Educational Institution,1
Ranchi,Government (General),1
Ranchi,Police,2
Ranchi,Private Citizens & Property,4
Ranchi,Religious Figures/Institutions,1
Ranchi,Terrorists/Non-State Militia,1
Rangamati,Business,1
Rangapara,Military,1
Rangatari,Business,1
Rangkala,Private Citizens & Property,1
Rangmai,Private Citizens & Property,1
Rankhalbasti,Private Citizens & Property,1
Rasong,Business,1
Ratanpur,Private Citizens & Property,1
Ratlam,Private Citizens & Property,1
Ratu,Educational Institution,1
Raxaul,Private Citizens & Property,1
Rayagada,Government (General),3
Rayagada,Police,1
Rayagada,Private Citizens & Property,1
Rayagada district,Business,1
Rengali,Private Citizens & Property,1
Rerwa,Terrorists/Non-State Militia,1
Revora,Government (General),1
Rimrangpara,Police,1
Rimthiyam,Police,1
Ringreygittim,Government (General),1
Rohtas,Educational Institution,2
Rohtas,Police,2
Rohtas,Private Citizens & Property,6
Rohtas,Transportation,1
Rongara,Business,1
Rongbong Ghat,Business,1
Rongcheck Akong,Private Citizens & Property,1
Rongdotchi,Government (General),1
Rongge,Private Citizens & Property,1
Rongkhon,Business,1
Rongkhon,Private Citizens & Property,1
Rongrakgre,Police,1
Rongram,Police,1
Rongrenggiri,Government (General),1
Rongrikkimgre,Business,1
Roorkee,NGO,1
Roro,Government (General),1
Rourkela,Transportation,1
Sagolmang Mamang leikai,Government (General),1
Saiko,Private Citizens & Property,1
Sajik Tampak,Military,1
Salbani,Government (General),1
Salbani,Private Citizens & Property,2
Salbani,Transportation,1
Salem,Violent Political Party,1
Saloora Ganderbal,Government (General),1
Samanda Megapgre,Private Citizens & Property,1
Samba,Government (General),1
Samba,Military,1
Samba,Private Citizens & Property,1
Sambalpur,Business,1
Samboora,Police,1
Samurou,Educational Institution,1
Sanaguchibhata,Private Citizens & Property,1
Sanbalijore,Military,1
Sandarpuram,Violent Political Party,1
Sandeshkhali,Violent Political Party,2
Sandural,Private Citizens & Property,1
Sangaiprou Mamang leikai,Educational Institution,1
Sangel,Private Citizens & Property,1
Sangli,Government (General),1
Sangrama,Private Citizens & Property,1
Sankrail,Private Citizens & Property,1
Santoshpur,Police,1
Saraikela,Private Citizens & Property,1
Saran,Police,1
Saran,Private Citizens & Property,2
Saran,Telecommunication,1
Saran,Transportation,1
Saranda area,Police,1
Sarkanta,Educational Institution,1
Sarkeguda,Police,1
Sarkubandha,Government (Diplomatic),1
Sarnadih,Business,1
Sarpanch Para,Police,1
Sasatgre,Business,1
Sasatgre,Private Citizens & Property,1
Satbarwa,Police,1
Satyanarayanapuram,Telecommunication,1
Saujian,Military,1
Sawombung,Government (General),1
Seeram,Government (General),1
Sekmai,Police,1
Senapati,Business,1
Senapati,Government (General),3
Senapati,Military,2
Senapati,Private Citizens & Property,1
Senapati,Transportation,1
Senapati district,Business,2
Senapati district,Government (General),1
Senapati district,Private Citizens & Property,2
Senapati district,Terrorists/Non-State Militia,1
Seraikela Kharsawan,Educational Institution,1
Seraikela Kharsawan,Government (General),1
Seraikela Kharsawan,Police,3
Seraikela Kharsawan,Private Citizens & Property,1
Seraikela Kharsawan district,Police,1
Seraikela-Kharsawan district,Police,1
Sesaput,Private Citizens & Property,1
Sesela,Government (General),1
Shamli district,Religious Figures/Institutions,1
Shanti Nagar,Educational Institution,1
Shantipur Ultapani,Private Citizens & Property,1
Sheohar,Government (General),1
Sheohar,Police,1
Sheohar,Private Citizens & Property,3
Sheohar,Transportation,1
Shikaripara,Police,1
Shillong,Business,2
Shillong,Educational Institution,1
Shillong,Journalists & Media,2
Shillong,Police,1
Shillong,Private Citizens & Property,1
Shilong,Police,1
Shopian,Government (General),3
Shopian,Police,3
Shopian district,Government (General),2
Shopian district,Military,1
Shopian district,Private Citizens & Property,1
Shubdani-Newa,Private Citizens & Property,1
Sibbari,Private Citizens & Property,1
Sibida,Government (General),1
Sibsagar,Police,2
Sibsagar,Private Citizens & Property,1
Sidpahari,Private Citizens & Property,1
Siju,Police,1
Sikaripara,Government (General),1
Sikarpie,Business,1
Sikbari,Government (General),1
Siladon,Business,1
Silakota,Private Citizens & Property,2
Silda Bududih,Private Citizens & Property,1
Siliguri district,Private Citizens & Property,1
Silphori village,Private Citizens & Property,1
Simaluguri,Educational Institution,1
Simdega,Business,4
Simdega,Government (General),1
Simdega,Private Citizens & Property,1
Simdega,Terrorists/Non-State Militia,2
Simdega,Violent Political Party,1
Simdega district,Private Citizens & Property,3
Sinapali,Private Citizens & Property,1
Singjamei Naorem leikai,Government (General),1
Sinpura,Private Citizens & Property,1
Siriguda,Government (General),1
Sirpur,Police,1
Sita,Military,1
Sita Hill,Military,1
Sita Khunjao,Military,1
Sitamarhi,Business,2
Sitamarhi,Private Citizens & Property,1
Sivasagar,Police,1
Sivasagar,Transportation,1
Somrei,Business,1
Somwarpet,Transportation,1
Sonari,Educational Institution,1
Sonari,Private Citizens & Property,1
Sonari,Utilities,1
Sonebhadra,Police,1
Sonebhadra,Transportation,1
Soni,Police,1
Sonitpor,Private Citizens & Property,5
Sonitpur district,Business,3
Sonitpur district,Private Citizens & Property,5
Sonua,Police,1
Sopor,Government (General),1
Sopor,Police,1
Sopore,Government (General),2
Sopore,Military,1
Sopore,Police,24
Sopore,Private Citizens & Property,5
Soura,Police,1
South 24 Parganas district,Private Citizens & Property,1
South Garo Hills,Business,2
South Garo Hills,Police,1
South Garo Hills,Private Citizens & Property,1
South Garo Hills district,Business,1
South Tripura,Government (General),1
Srinagar,Business,1
Srinagar,Government (General),9
Srinagar,Military,5
Srinagar,Police,17
Srinagar,Private Citizens & Property,3
Srinagar,Religious Figures/Institutions,2
Srinigar,Government (General),1
Srinigar,Military,1
Srinigar,Police,3
Srinigar,Religious Figures/Institutions,1
Srinnagar,Police,2
Srirampur,Private Citizens & Property,1
Suangphuh,Military,1
Sudikona,Business,1
Sukki,Private Citizens & Property,1
Sukma,Business,1
Sukma,Government (General),1
Sukma,Police,4
Sukma,Terrorists/Non-State Militia,1
Sukma district,Government (General),2
Sukma district,Military,5
Sukma district,Police,7
Sulangi,Government (General),1
Sumandi,Private Citizens & Property,1
Sunabeda,Police,2
Sundargarh,Business,1
Sundargarh,Police,1
Sundargarh,Private Citizens & Property,7
Sundargarh,Transportation,7
Sundargarh,Violent Political Party,1
Sundargarh district,Food or Water Supply,1
Sundarpur,Private Citizens & Property,1
Sunkadamakki,Police,1
Sunki,Military,1
Sunki,Private Citizens & Property,1
Supalu,Religious Figures/Institutions,1
Surankot,Terrorists/Non-State Militia,1
Surguja,Business,1
Swangre,Business,1
T. Minou,Military,1
Tadubi,Government (General),1
Taikhang,Military,1
Tailyadeeh Mor,Police,1
Tambda,Private Citizens & Property,1
Tamenglong,Private Citizens & Property,2
Tamenglong,Terrorists/Non-State Militia,3
Tamenglong district,Business,1
Tamenglong district,Military,1
Tamil Nadu,Religious Figures/Institutions,1
Tanda,NGO,1
Tandwa,Police,1
Tangdhar,Military,1
Tanginiguda,Military,1
Tangmarg,Terrorists/Non-State Militia,1
Tankuapada,Private Citizens & Property,1
Taper,Government (General),1
Tarkundi,Military,2
Tarkura,Private Citizens & Property,1
Tarzoo Sopore,Private Citizens & Property,1
Tebronggre,Police,1
Tebronggre,Private Citizens & Property,1
Tekda Motla,Government (General),1
Telibagh,Police,1
Tellapur,Transportation,1
Temelwada,Police,2
Tengakhat,Utilities,1
Teregaon,Educational Institution,1
Thamnapokpi,Government (General),1
Thamnapokpi,Military,1
Thangal Bazar,Business,1
Thangmeiband,Government (General),2
Thanjavur,Private Citizens & Property,1
Thanjavur,Violent Political Party,1
Thawaitangkhul,Police,1
Theni,Private Citizens & Property,1
Thethaitangar,Private Citizens & Property,1
Thingou,Business,1
Thingtupung,Business,1
Thiruvananthapuram,Airports & Aircraft,1
Thiruvananthapuram,Private Citizens & Property,1
Thondamuthur,Violent Political Party,1
Thongju Part II,Private Citizens & Property,1
Thoubal,Business,1
Thoubal,Educational Institution,2
Thoubal,Government (General),11
Thoubal,Military,1
Thoubal,Police,1
Thoubal,Private Citizens & Property,2
Thoubal,Transportation,1
Thoubal district,Military,4
Thoubal district,Private Citizens & Property,1
Thouda Bhabok leikai,Government (General),1
Thudiyalur,Religious Figures/Institutions,1
Thunku,Private Citizens & Property,1
Tikanpal,Private Citizens & Property,1
Tiken Batpora,Private Citizens & Property,1
Tilapara-Bakenang,Business,1
Timmalwada,Police,1
Tinsukia,Business,3
Tinsukia,Private Citizens & Property,2
Tippapuram,Private Citizens & Property,1
Tirap district,Private Citizens & Property,1
Tiruchirappalli,Transportation,1
Tiruvallur district,Private Citizens & Property,1
Tiruvannamalai,Business,1
Tiskopi,Military,1
Todgatta,Government (General),1
Todka,Police,1
Topchanchi,Police,2
Torbung,Military,1
Tral,Government (General),5
Tral,Military,2
Tral,Police,3
Tral,Private Citizens & Property,2
Tral,Transportation,1
Tsunami Nagar,Private Citizens & Property,1
Tuieo,Police,1
Tuisenphai,Business,1
Tummala,Private Citizens & Property,1
Tumnoupokpi,Private Citizens & Property,1
Tupul,Police,1
Tura,Business,2
Tura,Police,2
Turekela,Business,1
Udalguri,Business,1
Udalguri,Government (General),2
Udalguri,Private Citizens & Property,2
Udalguri,Transportation,2
Udalguri,Violent Political Party,1
Udaygiri,Private Citizens & Property,1
Ukhrul,Business,1
Ukhrul,Government (General),3
Ukhrul,Military,1
Ukhrul,Private Citizens & Property,6
Ukhrul,Terrorists/Non-State Militia,1
Ukhrul,Transportation,1
Ukhrul,Violent Political Party,2
Ukhrul district,Government (General),1
Ukhrul district,Military,1
Ukhrul district,Police,1
Ultapani,Police,1
Umaria,Transportation,1
Umrangso,Business,1
Umsning,Religious Figures/Institutions,1
Unchdih,Government (General),1
Unknown,Business,7
Unknown,Educational Institution,1
Unknown,Government (General),19
Unknown,Journalists & Media,1
Unknown,Military,5
Unknown,Police,8
Unknown,Private Citizens & Property,8
Unknown,Telecommunication,1
Unknown,Transportation,4
Unknown,Utilities,1
Unknown,Violent Political Party,2
Urahiloga,Business,1
Uri,Military,1
Uriamghat,Private Citizens & Property,1
Uripok,Business,1
Usoor,Private Citizens & Property,1
Usri,Private Citizens & Property,1
Usuruia,Business,1
Uthangudi,Business,1
Vairagadh,Government (General),1
Vaishali,Business,1
Valajangi,Business,1
Valakkad,Private Citizens & Property,1
Varanasi,Private Citizens & Property,1
Veeravaram,Private Citizens & Property,1
Vellamunda,Police,1
Vellore,Private Citizens & Property,1
Venkatapuram,Private Citizens & Property,1
Villupuram,Transportation,1
Virajpet,Violent Political Party,1
Visakhapatnam,Business,2
Visakhapatnam,Government (General),2
Visakhapatnam,Police,1
Visakhapatnam,Private Citizens & Property,2
Visakhapatnam,Telecommunication,1
Visakhapatnam,Transportation,2
Vishakhapatnam,Government (General),3
Vishakhapatnam,Private Citizens & Property,2
Vishakhapatnam district,Government (General),1
Vishnugarh,Police,1
Vishroo,Government (General),1
Viswema,Transportation,1
Vitiya,Business,1
Vitiya,Telecommunication,1
Vyara,Government (General),1
Wabgai leirak,Military,1
Wadoora,Private Citizens & Property,1
Wageasi,Business,1
Wageasi,Police,1
Wageasi,Private Citizens & Property,1
Wageasi,Utilities,1
Wangbal,Police,1
Wangjing,Educational Institution,1
Wangjing,Military,1
Wangjing,Utilities,1
Wangkhem,Business,1
Wangoi,Government (General),1
Wangoi,Private Citizens & Property,2
Wanpoh,Government (General),1
Warangal,Business,1
Warangal,Government (General),1
Warangal,Police,1
Warangal,Private Citizens & Property,2
Warangal,Transportation,1
Watargam,Government (General),1
Watregittim,Police,1
Wazirganj,Business,1
West Chamaparan,Police,1
West Garo Hills,Business,1
West Garo Hills,Government (General),2
West Garo Hills,Police,1
West Garo Hills district,Educational Institution,1
West Garo Hills district,Government (General),1
West Garo Hills district,Military,1
West Garo Hills district,Police,1
West Garo Hills district,Private Citizens & Property,2
West Kameng,Government (General),1
West Mamoroni,Utilities,1
West Medinipur district,Private Citizens & Property,1
West Phaileng,Government (General),1
West Singhbhum,Business,1
West Singhbhum,Food or Water Supply,2
West Singhbhum,Government (General),1
West Singhbhum,Police,2
West Singhbhum,Private Citizens & Property,4
West Singhbhum district,Government (General),1
West Singhbhum district,Military,1
West Singhbhum district,Police,3
West Singhbhum district,Private Citizens & Property,1
William Nagar,Police,1
Williamnagar,Business,3
Williamnagar,Police,3
Williamnagar,Private Citizens & Property,1
Williamnagar,Transportation,1
Wokha,Government (General),1
Wokha,Private Citizens & Property,1
Yairipok,Educational Institution,2
Yairipok,Military,1
Yairipok,Private Citizens & Property,2
Yaripora Kulgam,Private Citizens & Property,1
