source,target,weight
Maoists,Dabnahi,2
Maoists,Daitari,1
Maoists,Daldalkuhi,1
Maoists,Daliam,1
Maoists,Damanjodi,1
Maoists,Dantewada,3
Maoists,Dantewada district,9
Maoists,Darabhaguda,1
Maoists,Darbha,1
Maoists,Dariapur,1
Maoists,Daringbadi,1
Maoists,Dasini,1
Maoists,Dasmantpur,1
Maoists,Daundih,1
Maoists,Dema,2
Maoists,Dhalbhumgarh,1
Maoists,Dhangai,1
Maoists,Dhanora,5
Maoists,Dharambandha,2
Maoists,Dhurki,1
Maoists,Dhurli,1
Maoists,Dornapal,2
Maoists,Dumaria,2
Maoists,Dumka district,1
Maoists,Durgapur,1
Maoists,Ekara,1
Maoists,Erbanpalli,1
Maoists,Etapalli,2
Maoists,Faraspal,1
Maoists,Gadchirol,3
Maoists,Gadchiroli,2
Maoists,Gadchiroli district,4
Maoists,Gadiras,1
Maoists,Gadtoli,1
Maoists,Gaghra,1
Maoists,Gaighat,1
Maoists,Gajalbadi,1
Maoists,Galudih,1
Maoists,Gamharia,1
Maoists,Gangaloor,1
Maoists,Gangalur,1
Maoists,Gangapur,1
Maoists,Ganjemar,1
Maoists,Gardewada,1
Maoists,Garhwa,3
Maoists,Gatibeda,1
Maoists,Gaya district,4
Maoists,Ghagara,1
Maoists,Ghatbera,1
Maoists,Ghatshila,1
Maoists,Ghorparan,1
Maoists,Giridh,1
Maoists,Giridih,1
Maoists,Giridih district,6
Maoists,Goaltore,1
Maoists,Goda,1
Maoists,Goh,1
Maoists,Goilkera,1
Maoists,Golawand,1
Maoists,Gomia,2
Maoists,Gorna,1
Maoists,Gudabeda,1
Maoists,Gumia,1
Maoists,Gumla,1
Maoists,Gumla district,3
Maoists,Gundahur,1
Maoists,Gundijora,1
Maoists,Guraru,1
Maoists,Gyarapatti,1
Maoists,Hadmamund,1
Maoists,Hahesarhi,1
Maoists,Hanumantpur,1
Maoists,Harta,1
Maoists,Hazaribagh,1
Maoists,Hedri,1
Maoists,Hehranj,1
Maoists,Hesatu,1
Maoists,Hussaina Raghav,1
Maoists,Itkhori,1
Maoists,Jamalpur,1
Maoists,Jambulghata,1
Maoists,Jamui,2
Maoists,Jamui district,4
Maoists,Janiguda,1
Maoists,Jaram,1
Maoists,Jemini,1
Maoists,Jeypore,1
Maoists,Jhargram,2
Maoists,Jhiliguda,1
Maoists,Jholaro,1
Maoists,Jimalgatta,1
Maoists,Jodamba,1
Maoists,Jugasaipatna,1
Maoists,Kadhaikhodra,1
Maoists,Kalia Atal,1
Maoists,Kalia Attala,1
Maoists,Kalimela,6
Maoists,Kalimunda,1
Maoists,Kaller,1
Maoists,Kalyansinghpur,1
Maoists,Kamlapur,1
Maoists,Kampumanapakala,1
Maoists,Kanaguda,1
Maoists,Kandhamal district,1
Maoists,Kaniyaaluka,1
Maoists,Kankapal,1
Maoists,Kanker,2
Maoists,Kanker district,6
Maoists,Kapoorkukri,1
Maoists,Karli,1
Maoists,Karsing,1
Maoists,Kasiabeda,1
Maoists,Kathikund,1
Maoists,Kattakonda,1
Maoists,Kaurgaon,1
Maoists,Kawad,1
Maoists,Kechala,1
Maoists,Keshkal,1
Maoists,Khadgaon,1
Maoists,Khaira,2
Maoists,Khairaput,1
Maoists,Khairiput,1
Maoists,Khammam district,2
Maoists,Khariaguda,1
Maoists,Khunti,1
Maoists,Khunti district,4
Maoists,Khuripani,1
Maoists,Killamkota,1
Maoists,Kirandul,4
Maoists,Kiriburu,1
Maoists,Kishtapur,1
Maoists,Kohka Meta,1
Maoists,Koilibeda,1
Maoists,Kommanapalli,1
Maoists,Kondagaon,1
Maoists,Kondagaon district,2
Maoists,Kopara,1
Maoists,Koraput,1
Maoists,Koraput district,2
Maoists,Kotagad,1
Maoists,Kothi,2
Maoists,Kothilwa,1
Maoists,Kottamateru,1
Maoists,Kudhwan,1
Maoists,Kukanar,1
Maoists,Kukrajhar,1
Maoists,Kumbhariput,4
Maoists,Kurmanur,1
Maoists,Kurri,1
Maoists,Kuthegaon,1
Maoists,Kutumba,1
Maoists,Lakhisarai,1
Maoists,Lakhisarai district,1
Maoists,Lakkavaram,1
Maoists,Lalgarh,1
Maoists,Lammasingi,1
Maoists,Lanji,1
Maoists,Lat,7
Maoists,Latehar,1
Maoists,Latehar district,8
Maoists,Lekhepal,1
Maoists,Lenjua,1
Maoists,Lingapur,1
Maoists,Lohardaga district,1
Maoists,Machhakund,1
Maoists,Machkund,2
Maoists,Madakapodur,1
Maoists,Madded,1
Maoists,Maduaha,1
Maoists,Mahupadar,1
Maoists,Majhaulia,1
Maoists,Majhowlia,1
Maoists,Makarpur,1
Maoists,Malkangiri,10
Maoists,Malkangiri district,8
Maoists,Malnar,1
Maoists,Mandu,1
Maoists,Manewara,1
Maoists,Mangnar,1
Maoists,Manhe Mahugaon,1
Maoists,Manjhaul,1
Maoists,Mardapal,1
Maoists,Mariwada,1
Maoists,Markatlola,1
Maoists,Markegaon,1
Maoists,Masangdihi,1
Maoists,Masurtoli,1
Maoists,Matda,1
Maoists,Mathili,1
Maoists,Mathiya,1
Maoists,Menda,1
Maoists,Minpa,2
Maoists,Mirganj,1
Maoists,Mohanpur Misroliya,1
Maoists,Mukkali,1
Maoists,Mumuri,1
Maoists,Munger,4
Maoists,Munger district,1
Maoists,Muramgaon,1
Maoists,Muzaffarpur,2
Maoists,Nakkapalli,1
Maoists,Namkonda,1
Maoists,Narayanpatna,1
Maoists,Narayanpur,5
Maoists,Narayanpur district,5
Maoists,Nauni,1
Maoists,Navinagar,1
Maoists,Navkania,1
Maoists,Nawada district,1
Maoists,Nayanar,1
Maoists,Nelnar,1
Maoists,Nerli,1
Maoists,Nuapada,1
Maoists,Odia Pentha,1
Maoists,Paderu,1
Maoists,Padia,1
Maoists,Pakhanjure,1
Maoists,Palamu district,3
Maoists,Palnar,1
Maoists,Pamalwaya,1
Maoists,Pamed,2
Maoists,Panki,1
Maoists,Pantimetla,1
Maoists,Paralkot,1
Maoists,Parasi,1
Maoists,Parta,1
Maoists,Pathara,1
Maoists,Pathgatha,1
Maoists,Patpani,1
Maoists,Patung,1
Maoists,Pendajam,1
Maoists,Pendri,1
Maoists,Podia,2
Maoists,Pollampalli,1
Maoists,Potamunda,1
Maoists,Pratappur,1
Maoists,Punadih,1
Maoists,Pungera,1
Maoists,Purnapani,1
Maoists,Rai,1
Maoists,Rajdhanwar,1
Maoists,Rajnandgaon,2
Maoists,Rajnandgaon district,1
Maoists,Rajpeta,1
Maoists,Ramaguda,1
Maoists,Ramaram,1
Maoists,Ramban,1
Maoists,Ramgarh district,1
Maoists,Rangkala,1
Maoists,Rayagada district,1
Maoists,Rengali,1
Maoists,Sanbalijore,1
Maoists,Sangel,1
Maoists,Sankrail,1
Maoists,Santoshpur,1
Maoists,Saraikela,1
Maoists,Sarkeguda,1
Maoists,Sarnadih,1
Maoists,Sarpanch Para,1
Maoists,Satbarwa,1
Maoists,Satyanarayanapuram,1
Maoists,Seraikela Kharsawan district,1
Maoists,Sesaput,1
Maoists,Sibida,1
Maoists,Sidpahari,1
Maoists,Sikaripara,1
Maoists,Sikarpie,1
Maoists,Silakota,2
Maoists,Silphori village,1
Maoists,Simdega district,1
Maoists,Sinapali,1
Maoists,Sinpura,1
Maoists,Siriguda,1
Maoists,Sirpur,1
Maoists,Soni,1
Maoists,Sonua,1
Maoists,Srirampur,1
Maoists,Sukma,6
Maoists,Sukma district,13
Maoists,Sulangi,1
Maoists,Sunabeda,2
Maoists,Sunkadamakki,1
Maoists,Supalu,1
Maoists,Tailyadeeh Mor,1
Maoists,Tambda,1
Maoists,Tekda Motla,1
Maoists,Tellapur,1
Maoists,Temelwada,1
Maoists,Tikanpal,1
Maoists,Timmalwada,1
Maoists,Tippapuram,1
Maoists,Tiskopi,1
Maoists,Todgatta,1
Maoists,Todka,1
Maoists,Topchanchi,1
Maoists,Tummala,1
Maoists,Turekela,1
Maoists,Udaygiri,1
Maoists,Usoor,1
Maoists,Vairagadh,1
Maoists,Valajangi,1
Maoists,Veeravaram,1
Maoists,Vellamunda,1
Maoists,Vishakhapatnam,1
Maoists,Vitiya,2
Maoists,Wazirganj,1
Maoists,West Medinipur district,1
Maoists,West Singhbhum,1
Maoists,West Singhbhum district,4
Maoists,Yelamanda,1
Militants,Kupwara,1
Militants,Naidkhai,1
Muslim United Liberation Tigers of Assam (MULTA),Dhubri,1
Naga National Council (NNC),Viswema,1
National Democratic Front of Bodoland (NDFB),Athiabari,1
National Democratic Front of Bodoland (NDFB),Baksa,1
National Democratic Front of Bodoland (NDFB),Baksa district,1
National Democratic Front of Bodoland (NDFB),Balapara,1
National Democratic Front of Bodoland (NDFB),Barpeta,1
National Democratic Front of Bodoland (NDFB),Batabori,1
National Democratic Front of Bodoland (NDFB),Batachipur,1
National Democratic Front of Bodoland (NDFB),Betagaon,1
National Democratic Front of Bodoland (NDFB),Bhalukjhora,1
National Democratic Front of Bodoland (NDFB),Bhowraguri,1
National Democratic Front of Bodoland (NDFB),Bijni,3
National Democratic Front of Bodoland (NDFB),Bongaigaon,4
National Democratic Front of Bodoland (NDFB),Bongaigaon district,1
National Democratic Front of Bodoland (NDFB),Chapaguri,1
National Democratic Front of Bodoland (NDFB),Charduar,1
National Democratic Front of Bodoland (NDFB),Chirang,2
National Democratic Front of Bodoland (NDFB),Chirang district,5
National Democratic Front of Bodoland (NDFB),Dalgaon,1
National Democratic Front of Bodoland (NDFB),Dhanbad,1
National Democratic Front of Bodoland (NDFB),Dhekiajuli,2
National Democratic Front of Bodoland (NDFB),Dhemaji,1
National Democratic Front of Bodoland (NDFB),Dhubri,1
National Democratic Front of Bodoland (NDFB),Dimalgaon,1
National Democratic Front of Bodoland (NDFB),Dumagon,1
National Democratic Front of Bodoland (NDFB),Dwimaguri,1
National Democratic Front of Bodoland (NDFB),Gasbari,1
National Democratic Front of Bodoland (NDFB),Goalpara,2
National Democratic Front of Bodoland (NDFB),Goalpara district,1
National Democratic Front of Bodoland (NDFB),Golaghat,1
National Democratic Front of Bodoland (NDFB),Goreswar,1
National Democratic Front of Bodoland (NDFB),Gossaigaon,1
National Democratic Front of Bodoland (NDFB),Itakhola,1
National Democratic Front of Bodoland (NDFB),Jaishidhi,1
National Democratic Front of Bodoland (NDFB),Karigaon,1
National Democratic Front of Bodoland (NDFB),Koila-Moila,2
National Democratic Front of Bodoland (NDFB),Kokrajhar,9
National Democratic Front of Bodoland (NDFB),Kokrajhar district,2
National Democratic Front of Bodoland (NDFB),Labdanguri,2
National Democratic Front of Bodoland (NDFB),Lambari,1
National Democratic Front of Bodoland (NDFB),Latehar,1
National Democratic Front of Bodoland (NDFB),Mazbat,2
National Democratic Front of Bodoland (NDFB),Molandhubi,1
National Democratic Front of Bodoland (NDFB),Multijhara,1
National Democratic Front of Bodoland (NDFB),Narsingbari,1
National Democratic Front of Bodoland (NDFB),Nayan Guri,1
National Democratic Front of Bodoland (NDFB),Pakhiriguri,1
National Democratic Front of Bodoland (NDFB),Panbari,1
National Democratic Front of Bodoland (NDFB),Patgaon,1
National Democratic Front of Bodoland (NDFB),Phulbari,1
National Democratic Front of Bodoland (NDFB),Rangapara,1
National Democratic Front of Bodoland (NDFB),Shantipur Ultapani,1
National Democratic Front of Bodoland (NDFB),Sonarpur,1
National Democratic Front of Bodoland (NDFB),Sonitpor,5
National Democratic Front of Bodoland (NDFB),Sonitpur district,6
National Democratic Front of Bodoland (NDFB),Udalguri,4
National Democratic Front of Bodoland (NDFB),Ultapani,1
National Democratic Front of Bodoland (NDFB),Urahiloga,1
National Democratic Front of Bodoland (NDFB),West Kameng,1
National Liberation Council of Taniland,Sonitpur district,1
National Liberation Force of Bengalis (Bangali Janamukti Bahini),Barobisha,1
National Liberation Force of Bengalis (Bangali Janamukti Bahini),Bijni,1
National Liberation Force of Bengalis (Bangali Janamukti Bahini),Kamakhya,1
National Liberation Force of Bengalis (Bangali Janamukti Bahini),Kokrajhar district,1
National Liberation Front of Tripura (NLFT),Chawmanu,1
National Liberation Front of Tripura (NLFT),Damparengpui,1
National Liberation Front of Tripura (NLFT),Dhalai,1
National Liberation Front of Tripura (NLFT),Dhalai district,7
National Liberation Front of Tripura (NLFT),Faileng,1
National Liberation Front of Tripura (NLFT),Gandachera,2
National Liberation Front of Tripura (NLFT),Gandacherra,1
National Liberation Front of Tripura (NLFT),Gomati district,1
National Liberation Front of Tripura (NLFT),Khantlang,1
National Liberation Front of Tripura (NLFT),Korbok,1
National Liberation Front of Tripura (NLFT),Malda Kumar Roajapara,1
National Liberation Front of Tripura (NLFT),Mauzam,1
National Liberation Front of Tripura (NLFT),Parsurampara,1
National Liberation Front of Tripura (NLFT),Rajiv Nagar,1
National Liberation Front of Tripura (NLFT),Rajivnagar,1
National Liberation Front of Tripura (NLFT),South Tripura,1
National Liberation Front of Tripura (NLFT),West Phaileng,1
National Santhali Liberation Army (NSlA),Barabadha,1
National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),Chandel,1
National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),Chingai,1
National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),Deomali,1
National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),Golaghat district,5
National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),Haflong,4
National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),Imphal,2
National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),Impui Basti,1
National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),Koide,1
National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),Litan,2
National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),Noney,1
National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),Ratanpur,1
National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),Senapati,1
National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),Sivasagar,1
National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),Tamenglong,1
National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),Thawaitangkhul,1
National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),Tumnoupokpi,1
National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),Ukhrul,3
National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),Ukhrul district,1
National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),Uriamghat,1
National Socialist Council of Nagaland-Khaplang (NSCN-K),Dimapur,2
National Socialist Council of Nagaland-Khaplang (NSCN-K),Golaghat,1
National Socialist Council of Nagaland-Khaplang (NSCN-K),Ledo,1
National Socialist Council of Nagaland-Khaplang (NSCN-K),Tamenglong,1
National Socialist Council of Nagaland-Khole-Kitovi (NSCN-KK),Dimapur district,1
National Socialist Council of Nagaland-Khole-Kitovi (NSCN-KK),Khehoyi,1
Naxalites,Perivalli,1
New People's Army (NPA),Imphal,1
Pahadi Cheetah,Unchdih,1
Pattali Makkal Katchi (PMK),Annasagaram,1
Pattali Makkal Katchi (PMK),Kurumbatti,1
Pattali Makkal Katchi (PMK),Tiruvannamalai,1
Pattali Makkal Katchi (PMK),Villupuram,1
People's Committee against Police Atrocities (PCPA),Bankura,1
People's Committee against Police Atrocities (PCPA),Lalgarh,1
People's Committee against Police Atrocities (PCPA),Midnapore,11
People's Liberation Army (India),Awang Khunnou Salang Sabal,1
People's Liberation Army (India),Bishenpur,1
People's Liberation Army (India),Chandel district,1
People's Liberation Army (India),Churachandpur district,1
People's Liberation Army (India),Dima Hasao district,1
People's Liberation Army (India),Grihang,1
People's Liberation Army (India),Guwahati,1
People's Liberation Army (India),Harkhui,1
People's Liberation Army (India),Heirok,1
People's Liberation Army (India),Imphal,11
People's Liberation Army (India),Imphal West,1
People's Liberation Army (India),Imphal West district,1
People's Liberation Army (India),Kamu Maring,1
People's Liberation Army (India),Khudengthabi,1
People's Liberation Army (India),Khumbong,1
People's Liberation Army (India),Komkang,1
People's Liberation Army (India),Kumbi,1
People's Liberation Army (India),Lamphelpat,1
People's Liberation Army (India),Luwangsangbam,1
People's Liberation Army (India),Moidangpok,1
People's Liberation Army (India),Monshang,1
People's Liberation Army (India),Pheijaton,1
People's Liberation Army (India),Sajik Tampak,1
People's Liberation Army (India),Sekmai,1
People's Liberation Army (India),Sita,1
People's Liberation Army (India),Sita Hill,1
People's Liberation Army (India),Sita Khunjao,1
People's Liberation Army (India),Suangphuh,1
People's Liberation Army (India),Sukma,1
People's Liberation Army (India),Taikhang,1
People's Liberation Army (India),Thoubal,1
People's Liberation Army (India),Thoubal district,1
People's Liberation Army (India),Ukhrul district,1
People's Liberation Front of India,Banasai,1
People's Liberation Front of India,Bandgaon,2
People's Liberation Front of India,Barhi,1
People's Liberation Front of India,Chatra,1
People's Liberation Front of India,Dadigutu,1
People's Liberation Front of India,Gumla,6
People's Liberation Front of India,Hazaribagh,1
People's Liberation Front of India,Khunti,3
People's Liberation Front of India,Khunti district,1
People's Liberation Front of India,Lohardaga district,1
People's Liberation Front of India,Murhu,2
People's Liberation Front of India,Palamau,2
People's Liberation Front of India,Palamu district,1
People's Liberation Front of India,Peeding,1
People's Liberation Front of India,Rerwa,1
People's Liberation Front of India,Roro,1
People's Liberation Front of India,Saiko,1
People's Liberation Front of India,Siladon,1
People's Liberation Front of India,Silda Bududih,1
People's Liberation Front of India,Simdega,3
People's Liberation Front of India,Simdega district,2
People's Liberation Front of India,Thethaitangar,1
People's Liberation Front of India,Thunku,1
People's Liberation Front of India,West Singhbhum,1
People's Revolutionary Party of Kangleipak (PREPAK),Imphal,7
People's Revolutionary Party of Kangleipak (PREPAK),Jhoukhonom,1
People's Revolutionary Party of Kangleipak (PREPAK),Khudengthabi,1
People's Revolutionary Party of Kangleipak (PREPAK),Moreh,1
People's Revolutionary Party of Kangleipak-Progressive (PREPAK-P),Imphal,2
People's Revolutionary Party of Kangleipak-Progressive (PREPAK-P),Imphal West,1
People's United Liberation Front (PULF),Dolaithabi,1
People's United Liberation Front (PULF),Imphal,2
Rabha National Security Force,Dingdinga,1
Rashtriya Swayamsevak Sangh,Maruthayil,1
Separatists,Batmaloo,1
Separatists,Khudwani,1
Separatists,Pattan,1
Separatists,Shopian district,2
Separatists,Sopore,3
Separatists,Srinagar,2
Separatists,Wanpoh,1
Shiv Sena,Sangli,1
Students Islamic Movement of India (SIMI),Mahoba,1
Students Islamic Movement of India (SIMI),Roorkee,1
Tamil Nadu Liberation Army,Managiri,1
Tamil Nadu Liberation Army,Puducherry,1
Tamil Nadu Liberation Army,Uthangudi,1
Tehrik-e-Galba Islam,Hyderabad,1
Telangana Separatists,Kondapur,1
Telangana Separatists,Tellapur,1
Terai Janatantrik Party,Banka,1
Tribesmen,Bishnupur,2
Tritiya Prastuti Committee (India),Aurangabad,1
Tritiya Prastuti Committee (India),Chatra,1
Tritiya Prastuti Committee (India),Garhwa,1
Tritiya Prastuti Committee (India),Hazaribag,2
Tritiya Prastuti Committee (India),Latehar,1
United A'chik Liberation Army (UALA),Gendabari,1
United A'chik Liberation Army (UALA),Williamnagar,1
United Bengali Liberation Front (UBLF),Bongaigaon,1
United Democratic Liberation Army (UDLA),Boncherra,1
United Democratic Liberation Army (UDLA),Hailabandi,1
United Democratic Liberation Army (UDLA),Hailakandi,1
United Democratic Liberation Army (UDLA),Hailakandi district,1
United Democratic Liberation Army (UDLA),Karimganj,1
United Democratic Liberation Army (UDLA),Ramnathpur,2
United Democratic Liberation Army (UDLA),Rangamati,1
United Democratic Liberation Army (UDLA),Rankhalbasti,1
United Karbi Liberation Army (UKlA),Rimthiyam,1
United Kuki Liberation Front (UKLF) - India,Chandel,1
United Kuki Liberation Front (UKLF) - India,Imphal,1
United Kuki Liberation Front (UKLF) - India,Senapati,1
United Liberation Front of Assam (ULFA),Airkata,1
United Liberation Front of Assam (ULFA),Bakuliaghat,1
United Liberation Front of Assam (ULFA),Bengenakhowa,1
United Liberation Front of Assam (ULFA),Bhojo,1
United Liberation Front of Assam (ULFA),Bongaigaon,1
United Liberation Front of Assam (ULFA),Bordumsa,1
United Liberation Front of Assam (ULFA),Chilpara,1
United Liberation Front of Assam (ULFA),Chirakhuti,1
United Liberation Front of Assam (ULFA),Dibrugarh,3
United Liberation Front of Assam (ULFA),Digboi,1
United Liberation Front of Assam (ULFA),Doom Dooma,2
United Liberation Front of Assam (ULFA),Duarmara,1
United Liberation Front of Assam (ULFA),East Garo Hills,1
United Liberation Front of Assam (ULFA),Garampani,1
United Liberation Front of Assam (ULFA),Gaurnagar,1
United Liberation Front of Assam (ULFA),Goalpara,3
United Liberation Front of Assam (ULFA),Goalpara district,2
United Liberation Front of Assam (ULFA),Guwahati,4
United Liberation Front of Assam (ULFA),Jadarhaat,1
United Liberation Front of Assam (ULFA),Jagun,1
United Liberation Front of Assam (ULFA),Jaleshwar,2
United Liberation Front of Assam (ULFA),Jorhat,1
United Liberation Front of Assam (ULFA),Kakopathar,1
United Liberation Front of Assam (ULFA),Kendukona,1
United Liberation Front of Assam (ULFA),Khandbari,1
United Liberation Front of Assam (ULFA),Lakhimpur,4
United Liberation Front of Assam (ULFA),Mangaldai,2
United Liberation Front of Assam (ULFA),Medartari,1
United Liberation Front of Assam (ULFA),Moriakichi Bazar,1
United Liberation Front of Assam (ULFA),Nalbari,1
United Liberation Front of Assam (ULFA),Namtola,1
United Liberation Front of Assam (ULFA),Noonmati,1
United Liberation Front of Assam (ULFA),Numaligarh,1
United Liberation Front of Assam (ULFA),Pancharatna,1
United Liberation Front of Assam (ULFA),Philobari,1
United Liberation Front of Assam (ULFA),Porahita,1
United Liberation Front of Assam (ULFA),Rajgarh,1
United Liberation Front of Assam (ULFA),Sibsagar,3
United Liberation Front of Assam (ULFA),Sonari,2
United Liberation Front of Assam (ULFA),Tamulpur,1
United Liberation Front of Assam (ULFA),Tebronggre,1
United Liberation Front of Assam (ULFA),Tengakhat,1
United Liberation Front of Assam (ULFA),Tinsukia,5
United Liberation Front of Assam (ULFA),Udalguri,1
United Liberation Front of Assam (ULFA),West Mamoroni,1
United Liberation Front of Barak Valley (ULFBV) - India,Bishuram Basti,1
United Liberation Front of Barak Valley (ULFBV) - India,Hailakandi,1
United National Liberation Front (UNLF),Behiang,1
United National Liberation Front (UNLF),Chandel,1
United National Liberation Front (UNLF),Chandel district,1
United National Liberation Front (UNLF),Haollephai,1
United National Liberation Front (UNLF),Imphal,2
United National Liberation Front (UNLF),Kharjan,1
United National Liberation Front (UNLF),Khonthoujam,1
United National Liberation Front (UNLF),Koirengei,1
United National Liberation Front (UNLF),Kongkan,1
United National Liberation Front (UNLF),Koreingei,1
United National Liberation Front (UNLF),Kumbi,1
United National Liberation Front (UNLF),Kwatha lamkhai,1
United Revolutionary Front,Imphal,3
United Revolutionary Front,Torbung,1
United Tribal Liberation Army (UTLA),Kulnung Khunou,1
Vishwa Hindu Parishad (VHP),Kosi Kalan,4
Volunteers of Innocent People of Nagas (VIPN),Ukhrul,1
Youths,Mokkampatti,1
Zeliangrong United Front,Churachandpur,1
Zeliangrong United Front,Keimei,1
Zeliangrong United Front,Khoupum,1
Zeliangrong United Front,Namtaolong,1
Zeliangrong United Front,Tamenglong,1
Zeliangrong United Front,Tamenglong district,1
Zeliangrong United Front,Tupul,1
Zomi Revolutionary Army (ZRA),Churachandpur,1
Zomi Revolutionary Army (ZRA),Imphal West,1
